customer_id,customer_name,country,segment,signup_date,plan_type,monthly_revenue,partner_id
C03973,Williams Partners LLC,US,SMB,2022-01-11,basic,792,P018
C03974,Williams Tax LLC,US,SMB,2022-01-18,premium,1186,
C03975,Taylor Bookkeeping LLC,US,SMB,2022-01-24,basic,671,
C03976,Wilson Partners LLC,US,SMB,2022-01-26,premium,1984,P016
C03977,Wilson Advisory LLC,US,MID,2022-01-23,premium,1965,P017
C03978,Miller Bookkeeping LLC,US,SMB,2022-01-24,basic,697,P016
C03979,Brown Tax LLC,US,ENT,2022-01-03,premium,1372,
C03980,Davis Bookkeeping LLC,US,MID,2022-01-09,premium,2781,
C03981,Williams Bookkeeping LLC,US,SMB,2022-01-08,basic,548,
C03982,Davis Partners LLC,US,MID,2022-01-16,premium,1114,P016
C03983,Brown Partners LLC,US,SMB,2022-02-11,basic,660,P018
C03984,Miller Advisory LLC,US,SMB,2022-02-26,premium,1938,
C03985,Johnson Consulting LLC,US,SMB,2022-02-04,premium,2100,
C03986,Anderson Tax LLC,US,SMB,2022-02-26,basic,596,P018
C03987,Smith Consulting LLC,US,SMB,2022-02-17,premium,2789,P018
C03988,Wilson Bookkeeping LLC,US,SMB,2022-02-09,premium,1541,
C03989,Johnson Tax LLC,US,SMB,2022-02-24,basic,541,
C03990,Wilson Tax LLC,US,SMB,2022-02-20,basic,674,P018
C03991,Thomas Consulting LLC,US,MID,2022-02-08,premium,1640,
C03992,Thomas Consulting LLC,US,SMB,2022-02-06,basic,661,P018
C03993,Thomas Partners LLC,US,SMB,2022-02-07,basic,474,P016
C03994,Williams Partners LLC,US,MID,2022-02-01,premium,2033,P017
C03995,Johnson Advisory LLC,US,SMB,2022-02-08,basic,769,P018
C03996,Brown Bookkeeping LLC,US,MID,2022-02-18,enterprise,6798,
C03997,Anderson Bookkeeping LLC,US,MID,2022-02-09,premium,1826,P016
C03998,Davis Partners LLC,US,SMB,2022-02-06,basic,613,
C03999,Miller Consulting LLC,US,MID,2022-02-14,premium,2427,
C04000,Smith Consulting LLC,US,SMB,2022-02-16,basic,741,P017
C04001,Johnson Bookkeeping LLC,US,MID,2022-02-11,premium,2288,P018
C04002,Taylor Tax LLC,US,SMB,2022-02-17,premium,2719,P016
C04003,Davis Tax LLC,US,SMB,2022-02-20,basic,610,P018
C04004,Taylor Tax LLC,US,ENT,2022-02-26,enterprise,8138,
C04005,Taylor Tax LLC,US,MID,2022-03-25,premium,1414,P018
C04006,Williams Advisory LLC,US,ENT,2022-03-10,premium,2492,P016
C04007,Smith Tax LLC,US,SMB,2022-03-26,premium,2798,
C04008,Thomas Consulting LLC,US,SMB,2022-03-19,premium,1478,P016
C04009,Davis Tax LLC,US,SMB,2022-03-03,basic,732,
C04010,Miller Bookkeeping LLC,US,SMB,2022-03-12,basic,740,P016
C04011,Davis Consulting LLC,US,SMB,2022-03-03,premium,1484,
C04012,Brown Consulting LLC,US,SMB,2022-03-03,basic,508,P017
C04013,Thomas Bookkeeping LLC,US,SMB,2022-03-26,basic,485,P018
C04014,Anderson Tax LLC,US,SMB,2022-03-23,basic,729,P016
C04015,Thomas Advisory LLC,US,MID,2022-03-10,basic,509,P016
C04016,Thomas Consulting LLC,US,MID,2022-03-23,premium,1458,P017
C04017,Taylor Advisory LLC,US,SMB,2022-03-18,basic,758,P018
C04018,Thomas Advisory LLC,US,SMB,2022-03-19,basic,634,P016
C04019,Brown Tax LLC,US,SMB,2022-03-22,basic,712,P018
C04020,Brown Bookkeeping LLC,US,SMB,2022-03-11,basic,555,P016
C04021,Johnson Bookkeeping LLC,US,MID,2022-03-28,premium,1615,
C04022,Johnson Partners LLC,US,SMB,2022-03-03,basic,730,
C04023,Smith Advisory LLC,US,MID,2022-03-04,premium,1981,P017
C04024,Thomas Consulting LLC,US,MID,2022-03-07,basic,577,P017
C04025,Anderson Bookkeeping LLC,US,SMB,2022-03-14,basic,581,
C04026,Williams Consulting LLC,US,SMB,2022-03-12,basic,682,P018
C04027,Brown Advisory LLC,US,ENT,2022-04-28,enterprise,6905,
C04028,Miller Bookkeeping LLC,US,SMB,2022-04-14,basic,456,P018
C04029,Brown Tax LLC,US,MID,2022-04-20,enterprise,7053,
C04030,Davis Partners LLC,US,SMB,2022-04-25,basic,480,P016
C04031,Johnson Consulting LLC,US,SMB,2022-04-27,basic,703,
C04032,Brown Advisory LLC,US,SMB,2022-04-21,basic,577,P017
C04033,Miller Consulting LLC,US,MID,2022-04-26,premium,2094,
C04034,Williams Tax LLC,US,SMB,2022-04-23,basic,548,
C04035,Williams Tax LLC,US,SMB,2022-04-15,premium,2721,
C04036,Davis Consulting LLC,US,MID,2022-04-18,basic,641,
C04037,Johnson Partners LLC,US,SMB,2022-04-12,premium,1433,
C04038,Brown Bookkeeping LLC,US,MID,2022-04-14,enterprise,6346,P016
C04039,Brown Bookkeeping LLC,US,SMB,2022-04-16,premium,2121,
C04040,Miller Tax LLC,US,MID,2022-04-19,premium,1492,P016
C04041,Taylor Bookkeeping LLC,US,SMB,2022-04-14,basic,609,P017
C04042,Johnson Tax LLC,US,SMB,2022-04-24,basic,500,P017
C04043,Anderson Bookkeeping LLC,US,SMB,2022-04-08,basic,536,
C04044,Johnson Consulting LLC,US,SMB,2022-04-02,basic,604,P016
C04045,Miller Tax LLC,US,MID,2022-04-09,premium,1365,P018
C04046,Johnson Consulting LLC,US,SMB,2022-04-23,basic,662,P016
C04047,Thomas Tax LLC,US,ENT,2022-04-13,enterprise,6872,P018
C04048,Miller Bookkeeping LLC,US,SMB,2022-04-24,basic,623,
C04049,Davis Bookkeeping LLC,US,MID,2022-05-21,premium,1692,
C04050,Johnson Partners LLC,US,SMB,2022-05-26,basic,453,
C04051,Brown Partners LLC,US,MID,2022-05-14,basic,704,
C04052,Johnson Bookkeeping LLC,US,MID,2022-05-13,premium,1546,
C04053,Smith Partners LLC,US,MID,2022-05-13,premium,1752,
C04054,Thomas Tax LLC,US,MID,2022-05-11,premium,1043,
C04055,Davis Advisory LLC,US,MID,2022-05-25,premium,1832,
C04056,Smith Tax LLC,US,SMB,2022-05-18,basic,582,
C04057,Anderson Bookkeeping LLC,US,MID,2022-05-09,premium,2150,P018
C04058,Thomas Consulting LLC,US,SMB,2022-05-23,premium,2168,P018
C04059,Miller Consulting LLC,US,SMB,2022-05-23,premium,2216,
C04060,Anderson Consulting LLC,US,MID,2022-05-20,premium,1674,P016
C04061,Johnson Bookkeeping LLC,US,SMB,2022-05-16,basic,456,P018
C04062,Davis Partners LLC,US,SMB,2022-05-07,basic,789,
C04063,Taylor Tax LLC,US,SMB,2022-05-06,basic,659,
C04064,Johnson Advisory LLC,US,SMB,2022-05-27,basic,713,
C04065,Johnson Tax LLC,US,SMB,2022-05-02,basic,734,
C04066,Johnson Tax LLC,US,MID,2022-05-22,premium,2343,P017
C04067,Johnson Consulting LLC,US,MID,2022-05-02,enterprise,6271,
C04068,Williams Partners LLC,US,MID,2022-05-06,enterprise,5808,P017
C04069,Davis Bookkeeping LLC,US,MID,2022-05-07,premium,2381,P017
C04070,Smith Tax LLC,US,SMB,2022-05-22,premium,1255,
C04071,Wilson Consulting LLC,US,MID,2022-06-16,basic,663,P017
C04072,Taylor Tax LLC,US,SMB,2022-06-09,basic,502,
C04073,Miller Bookkeeping LLC,US,MID,2022-06-02,premium,2638,P018
C04074,Davis Tax LLC,US,ENT,2022-06-07,enterprise,8028,
C04075,Taylor Bookkeeping LLC,US,SMB,2022-06-08,premium,1988,
C04076,Williams Consulting LLC,US,SMB,2022-06-15,basic,736,
C04077,Taylor Advisory LLC,US,SMB,2022-06-08,premium,1321,P018
C04078,Smith Partners LLC,US,ENT,2022-06-18,enterprise,7127,P018
C04079,Brown Partners LLC,US,SMB,2022-06-13,basic,727,P018
C04080,Miller Bookkeeping LLC,US,MID,2022-06-07,premium,1739,P017
C04081,Smith Advisory LLC,US,MID,2022-06-25,premium,1222,
C04082,Smith Bookkeeping LLC,US,SMB,2022-06-24,premium,2534,
C04083,Taylor Bookkeeping LLC,US,MID,2022-06-02,premium,2590,P018
C04084,Brown Tax LLC,US,MID,2022-06-23,premium,2653,
C04085,Thomas Partners LLC,US,SMB,2022-06-02,premium,2541,
C04086,Wilson Bookkeeping LLC,US,SMB,2022-06-08,basic,529,
C04087,Williams Partners LLC,US,SMB,2022-06-24,basic,659,
C04088,Davis Bookkeeping LLC,US,SMB,2022-06-14,premium,2635,P017
C04089,Johnson Partners LLC,US,SMB,2022-06-11,basic,652,P017
C04090,Thomas Consulting LLC,US,SMB,2022-06-17,basic,750,P017
C04091,Williams Advisory LLC,US,MID,2022-06-01,premium,1396,P016
C04092,Brown Advisory LLC,US,SMB,2022-06-06,basic,763,
C04093,Anderson Consulting LLC,US,SMB,2022-07-17,basic,589,P018
C04094,Thomas Partners LLC,US,SMB,2022-07-04,basic,552,P018
C04095,Brown Bookkeeping LLC,US,SMB,2022-07-01,premium,2721,
C04096,Wilson Tax LLC,US,ENT,2022-07-24,enterprise,5511,P017
C04097,Wilson Tax LLC,US,ENT,2022-07-07,premium,2091,
C04098,Brown Bookkeeping LLC,US,SMB,2022-07-08,premium,2705,
C04099,Brown Tax LLC,US,SMB,2022-07-22,basic,746,P016
C04100,Smith Advisory LLC,US,SMB,2022-07-23,premium,2431,
C04101,Brown Bookkeeping LLC,US,MID,2022-07-18,premium,2341,P016
C04102,Taylor Partners LLC,US,SMB,2022-07-01,basic,550,
C04103,Johnson Tax LLC,US,SMB,2022-07-07,basic,774,
C04104,Anderson Advisory LLC,US,MID,2022-07-12,enterprise,3903,P016
C04105,Johnson Bookkeeping LLC,US,SMB,2022-07-19,basic,770,P018
C04106,Wilson Consulting LLC,US,SMB,2022-07-14,basic,458,
C04107,Anderson Partners LLC,US,SMB,2022-07-12,premium,2415,P017
C04108,Davis Tax LLC,US,SMB,2022-07-26,basic,530,P016
C04109,Thomas Bookkeeping LLC,US,SMB,2022-07-23,premium,1405,
C04110,Williams Partners LLC,US,SMB,2022-07-17,basic,584,
C04111,Thomas Partners LLC,US,SMB,2022-07-18,premium,1077,P017
C04112,Brown Advisory LLC,US,ENT,2022-07-15,enterprise,8042,
C04113,Davis Partners LLC,US,SMB,2022-07-23,basic,498,
C04114,Smith Tax LLC,US,MID,2022-07-27,enterprise,6772,
C04115,Smith Tax LLC,US,SMB,2022-08-18,premium,1182,
C04116,Johnson Consulting LLC,US,SMB,2022-08-17,basic,690,P016
C04117,Thomas Bookkeeping LLC,US,SMB,2022-08-12,basic,796,P016
C04118,Taylor Partners LLC,US,SMB,2022-08-20,basic,755,P016
C04119,Davis Tax LLC,US,SMB,2022-08-12,premium,1849,P018
C04120,Johnson Advisory LLC,US,SMB,2022-08-03,basic,561,P016
C04121,Wilson Bookkeeping LLC,US,SMB,2022-08-22,premium,1957,
C04122,Anderson Tax LLC,US,MID,2022-08-08,enterprise,6674,
C04123,Anderson Consulting LLC,US,MID,2022-08-24,premium,2494,P018
C04124,Smith Advisory LLC,US,SMB,2022-08-19,premium,1872,
C04125,Wilson Advisory LLC,US,SMB,2022-08-19,basic,604,P017
C04126,Miller Bookkeeping LLC,US,SMB,2022-08-24,premium,2527,P017
C04127,Taylor Consulting LLC,US,MID,2022-08-25,enterprise,5419,
C04128,Smith Partners LLC,US,SMB,2022-08-20,premium,1187,P017
C04129,Miller Consulting LLC,US,SMB,2022-08-22,basic,499,
C04130,Brown Consulting LLC,US,ENT,2022-08-21,premium,1584,P017
C04131,Brown Tax LLC,US,SMB,2022-08-14,basic,603,P017
C04132,Smith Consulting LLC,US,SMB,2022-08-25,basic,616,P018
C04133,Anderson Partners LLC,US,SMB,2022-08-13,premium,1179,
C04134,Taylor Partners LLC,US,MID,2022-08-26,premium,1906,P018
C04135,Wilson Partners LLC,US,ENT,2022-08-08,enterprise,5962,P018
C04136,Smith Tax LLC,US,MID,2022-08-11,premium,1809,P017
C04137,Smith Partners LLC,US,SMB,2022-09-22,basic,570,P016
C04138,Wilson Bookkeeping LLC,US,SMB,2022-09-18,basic,608,P017
C04139,Miller Bookkeeping LLC,US,ENT,2022-09-01,enterprise,4280,P017
C04140,Johnson Bookkeeping LLC,US,SMB,2022-09-09,premium,2193,P018
C04141,Wilson Consulting LLC,US,SMB,2022-09-06,basic,571,
C04142,Smith Advisory LLC,US,SMB,2022-09-26,basic,485,
C04143,Brown Tax LLC,US,MID,2022-09-26,basic,716,
C04144,Brown Partners LLC,US,SMB,2022-09-12,basic,788,P016
C04145,Anderson Tax LLC,US,SMB,2022-09-11,basic,463,P017
C04146,Davis Bookkeeping LLC,US,SMB,2022-09-26,basic,465,P017
C04147,Wilson Advisory LLC,US,ENT,2022-09-04,premium,1767,
C04148,Davis Advisory LLC,US,SMB,2022-09-20,basic,746,P017
C04149,Thomas Tax LLC,US,SMB,2022-09-12,basic,793,
C04150,Anderson Advisory LLC,US,ENT,2022-09-27,enterprise,7388,P017
C04151,Williams Partners LLC,US,SMB,2022-09-16,basic,609,
C04152,Davis Advisory LLC,US,SMB,2022-09-28,basic,735,
C04153,Brown Tax LLC,US,ENT,2022-09-16,enterprise,7261,P018
C04154,Williams Tax LLC,US,SMB,2022-09-27,premium,1572,
C04155,Smith Advisory LLC,US,SMB,2022-09-02,premium,2580,
C04156,Anderson Bookkeeping LLC,US,SMB,2022-09-27,premium,1149,
C04157,Miller Partners LLC,US,SMB,2022-09-12,basic,529,
C04158,Williams Advisory LLC,US,SMB,2022-09-01,basic,542,
C04159,Thomas Partners LLC,US,MID,2022-10-28,premium,1471,
C04160,Taylor Bookkeeping LLC,US,SMB,2022-10-08,basic,632,
C04161,Brown Advisory LLC,US,MID,2022-10-19,basic,669,
C04162,Taylor Partners LLC,US,SMB,2022-10-26,basic,757,P018
C04163,Johnson Partners LLC,US,MID,2022-10-28,premium,2193,
C04164,Williams Advisory LLC,US,SMB,2022-10-25,basic,597,P017
C04165,Smith Partners LLC,US,SMB,2022-10-03,basic,561,
C04166,Miller Consulting LLC,US,SMB,2022-10-26,basic,735,
C04167,Johnson Partners LLC,US,MID,2022-10-24,premium,1087,
C04168,Davis Consulting LLC,US,ENT,2022-10-16,enterprise,5734,P018
C04169,Davis Partners LLC,US,SMB,2022-10-09,basic,656,P018
C04170,Wilson Partners LLC,US,SMB,2022-10-02,basic,683,P017
C04171,Davis Partners LLC,US,SMB,2022-10-18,basic,729,
C04172,Johnson Consulting LLC,US,SMB,2022-10-21,basic,761,
C04173,Anderson Bookkeeping LLC,US,MID,2022-10-05,premium,1594,
C04174,Taylor Consulting LLC,US,SMB,2022-10-14,premium,2381,
C04175,Davis Tax LLC,US,SMB,2022-10-15,basic,493,
C04176,Wilson Advisory LLC,US,SMB,2022-10-02,premium,1585,P018
C04177,Smith Tax LLC,US,MID,2022-10-22,enterprise,6422,
C04178,Johnson Advisory LLC,US,ENT,2022-10-26,enterprise,7453,
C04179,Brown Consulting LLC,US,SMB,2022-10-25,basic,726,P016
C04180,Thomas Bookkeeping LLC,US,SMB,2022-10-20,basic,654,
C04181,Smith Partners LLC,US,SMB,2022-11-07,basic,649,
C04182,Johnson Bookkeeping LLC,US,MID,2022-11-11,premium,2268,P017
C04183,Smith Consulting LLC,US,SMB,2022-11-06,premium,1115,P016
C04184,Johnson Partners LLC,US,MID,2022-11-24,premium,2571,P018
C04185,Thomas Tax LLC,US,SMB,2022-11-09,basic,618,
C04186,Johnson Advisory LLC,US,MID,2022-11-10,premium,1259,
C04187,Brown Advisory LLC,US,SMB,2022-11-20,basic,746,P017
C04188,Taylor Bookkeeping LLC,US,MID,2022-11-26,enterprise,4415,P016
C04189,Anderson Bookkeeping LLC,US,SMB,2022-11-17,basic,550,
C04190,Johnson Advisory LLC,US,MID,2022-11-19,basic,605,P016
C04191,Thomas Partners LLC,US,ENT,2022-11-14,premium,1189,P018
C04192,Thomas Bookkeeping LLC,US,SMB,2022-11-03,basic,471,
C04193,Taylor Partners LLC,US,MID,2022-11-05,basic,659,P017
C04194,Anderson Bookkeeping LLC,US,MID,2022-11-25,premium,2391,P018
C04195,Miller Partners LLC,US,MID,2022-11-10,enterprise,4844,P018
C04196,Williams Consulting LLC,US,SMB,2022-11-05,premium,2011,
C04197,Johnson Advisory LLC,US,SMB,2022-11-10,basic,777,P017
C04198,Davis Advisory LLC,US,ENT,2022-11-15,enterprise,5328,
C04199,Williams Partners LLC,US,SMB,2022-11-08,basic,733,
C04200,Wilson Bookkeeping LLC,US,SMB,2022-11-16,premium,1903,P017
C04201,Miller Consulting LLC,US,SMB,2022-11-23,basic,729,
C04202,Williams Advisory LLC,US,MID,2022-11-23,premium,1161,
C04203,Johnson Advisory LLC,US,MID,2022-12-09,premium,1007,
C04204,Thomas Bookkeeping LLC,US,SMB,2022-12-26,basic,596,P018
C04205,Brown Advisory LLC,US,SMB,2022-12-10,basic,588,
C04206,Davis Tax LLC,US,MID,2022-12-20,enterprise,4592,
C04207,Thomas Bookkeeping LLC,US,MID,2022-12-08,enterprise,7493,P017
C04208,Brown Consulting LLC,US,MID,2022-12-01,premium,2621,
C04209,Taylor Bookkeeping LLC,US,SMB,2022-12-10,basic,727,
C04210,Taylor Bookkeeping LLC,US,SMB,2022-12-21,basic,709,P017
C04211,Thomas Tax LLC,US,ENT,2022-12-02,enterprise,4871,P018
C04212,Brown Partners LLC,US,MID,2022-12-16,premium,1895,
C04213,Brown Tax LLC,US,SMB,2022-12-05,basic,473,
C04214,Smith Bookkeeping LLC,US,SMB,2022-12-04,basic,758,P018
C04215,Taylor Tax LLC,US,SMB,2022-12-01,basic,510,
C04216,Miller Advisory LLC,US,SMB,2022-12-26,basic,685,P017
C04217,Davis Bookkeeping LLC,US,SMB,2022-12-15,basic,660,
C04218,Williams Advisory LLC,US,ENT,2022-12-22,enterprise,4940,P018
C04219,Taylor Bookkeeping LLC,US,ENT,2022-12-28,enterprise,4840,P016
C04220,Anderson Tax LLC,US,ENT,2022-12-28,premium,2137,
C04221,Miller Consulting LLC,US,SMB,2022-12-14,premium,2226,P016
C04222,Wilson Bookkeeping LLC,US,SMB,2022-12-21,premium,2167,P016
C04223,Miller Consulting LLC,US,MID,2022-12-02,premium,1474,P016
C04224,Taylor Advisory LLC,US,ENT,2022-12-07,enterprise,6070,
C04225,Wilson Consulting LLC,US,SMB,2023-01-26,basic,720,P018
C04226,Davis Partners LLC,US,SMB,2023-01-19,basic,732,
C04227,Brown Advisory LLC,US,SMB,2023-01-09,basic,705,
C04228,Anderson Tax LLC,US,MID,2023-01-07,premium,2411,P018
C04229,Thomas Tax LLC,US,SMB,2023-01-16,basic,702,P017
C04230,Miller Advisory LLC,US,MID,2023-01-12,premium,1427,
C04231,Smith Partners LLC,US,SMB,2023-01-16,basic,749,P018
C04232,Williams Tax LLC,US,SMB,2023-01-21,basic,671,
C04233,Johnson Consulting LLC,US,MID,2023-01-07,basic,700,
C04234,Davis Consulting LLC,US,SMB,2023-01-28,basic,491,P016
C04235,Wilson Consulting LLC,US,ENT,2023-01-17,enterprise,5302,
C04236,Thomas Advisory LLC,US,MID,2023-01-16,premium,1535,
C04237,Miller Bookkeeping LLC,US,SMB,2023-01-03,premium,1806,P017
C04238,Johnson Consulting LLC,US,SMB,2023-01-01,basic,787,
C04239,Thomas Bookkeeping LLC,US,SMB,2023-01-16,basic,463,P018
C04240,Thomas Bookkeeping LLC,US,MID,2023-01-15,premium,1371,
C04241,Miller Tax LLC,US,SMB,2023-01-04,basic,549,P017
C04242,Anderson Tax LLC,US,SMB,2023-01-22,basic,648,
C04243,Davis Consulting LLC,US,ENT,2023-01-09,enterprise,7641,P018
C04244,Johnson Consulting LLC,US,SMB,2023-01-22,basic,700,P016
C04245,Brown Tax LLC,US,MID,2023-01-10,basic,688,
C04246,Wilson Partners LLC,US,MID,2023-01-24,premium,2673,
C04247,Wilson Consulting LLC,US,SMB,2023-02-27,basic,549,
C04248,Wilson Consulting LLC,US,SMB,2023-02-02,basic,700,P017
C04249,Taylor Bookkeeping LLC,US,SMB,2023-02-20,premium,1540,
C04250,Miller Bookkeeping LLC,US,MID,2023-02-21,premium,1531,
C04251,Brown Consulting LLC,US,SMB,2023-02-24,basic,771,
C04252,Williams Consulting LLC,US,SMB,2023-02-28,basic,613,
C04253,Smith Partners LLC,US,MID,2023-02-01,premium,2014,P018
C04254,Davis Tax LLC,US,SMB,2023-02-24,premium,2073,
C04255,Miller Partners LLC,US,MID,2023-02-21,premium,1055,P017
C04256,Brown Partners LLC,US,ENT,2023-02-28,enterprise,7748,P017
C04257,Williams Partners LLC,US,SMB,2023-02-07,basic,656,
C04258,Taylor Advisory LLC,US,SMB,2023-02-04,basic,605,
C04259,Brown Advisory LLC,US,ENT,2023-02-23,enterprise,4039,P017
C04260,Wilson Tax LLC,US,MID,2023-02-26,basic,450,
C04261,Smith Tax LLC,US,MID,2023-02-06,premium,2717,P016
C04262,Wilson Tax LLC,US,SMB,2023-02-14,basic,722,P018
C04263,Wilson Bookkeeping LLC,US,SMB,2023-02-13,basic,586,
C04264,Brown Partners LLC,US,SMB,2023-02-24,basic,519,
C04265,Thomas Consulting LLC,US,SMB,2023-02-20,basic,754,P016
C04266,Anderson Bookkeeping LLC,US,MID,2023-02-27,basic,495,P018
C04267,Davis Advisory LLC,US,SMB,2023-02-02,basic,799,
C04268,Anderson Partners LLC,US,SMB,2023-02-13,basic,753,
C04269,Anderson Advisory LLC,US,MID,2023-03-22,premium,1375,P016
C04270,Smith Bookkeeping LLC,US,SMB,2023-03-24,basic,621,P017
C04271,Thomas Tax LLC,US,MID,2023-03-03,enterprise,4780,
C04272,Thomas Advisory LLC,US,MID,2023-03-08,premium,1194,
C04273,Thomas Partners LLC,US,SMB,2023-03-05,basic,636,
C04274,Anderson Advisory LLC,US,MID,2023-03-04,enterprise,5835,P018
C04275,Smith Bookkeeping LLC,US,ENT,2023-03-11,enterprise,3895,P016
C04276,Miller Advisory LLC,US,MID,2023-03-28,basic,465,
C04277,Miller Bookkeeping LLC,US,SMB,2023-03-16,basic,554,
C04278,Brown Consulting LLC,US,MID,2023-03-17,premium,1401,
C04279,Miller Advisory LLC,US,MID,2023-03-17,premium,1436,P017
C04280,Smith Partners LLC,US,SMB,2023-03-28,basic,516,P018
C04281,Taylor Tax LLC,US,SMB,2023-03-01,premium,2134,
C04282,Wilson Bookkeeping LLC,US,MID,2023-03-26,premium,1524,P016
C04283,Miller Consulting LLC,US,SMB,2023-03-24,premium,2029,
C04284,Thomas Tax LLC,US,SMB,2023-03-02,basic,611,
C04285,Wilson Advisory LLC,US,ENT,2023-03-06,premium,2282,
C04286,Smith Advisory LLC,US,MID,2023-03-28,premium,1866,
C04287,Thomas Partners LLC,US,SMB,2023-03-06,premium,1077,
C04288,Williams Tax LLC,US,MID,2023-03-22,premium,1448,P018
C04289,Brown Advisory LLC,US,MID,2023-03-12,premium,1542,
C04290,Williams Bookkeeping LLC,US,SMB,2023-03-15,basic,630,P016
C04291,Smith Partners LLC,US,SMB,2023-04-17,premium,1616,P016
C04292,Anderson Tax LLC,US,ENT,2023-04-08,premium,1709,P017
C04293,Brown Partners LLC,US,SMB,2023-04-17,premium,1994,
C04294,Davis Consulting LLC,US,SMB,2023-04-26,premium,1554,
C04295,Williams Tax LLC,US,SMB,2023-04-08,basic,493,P017
C04296,Thomas Consulting LLC,US,SMB,2023-04-25,basic,590,
C04297,Davis Bookkeeping LLC,US,ENT,2023-04-28,enterprise,5312,
C04298,Johnson Consulting LLC,US,SMB,2023-04-22,basic,719,
C04299,Thomas Consulting LLC,US,SMB,2023-04-02,premium,1253,
C04300,Davis Advisory LLC,US,SMB,2023-04-28,premium,1928,P018
C04301,Johnson Consulting LLC,US,MID,2023-04-27,premium,2135,P018
C04302,Miller Advisory LLC,US,SMB,2023-04-24,basic,785,P017
C04303,Davis Consulting LLC,US,ENT,2023-04-08,premium,2742,P017
C04304,Taylor Partners LLC,US,MID,2023-04-20,premium,1430,P017
C04305,Anderson Bookkeeping LLC,US,MID,2023-04-03,premium,2457,P016
C04306,Anderson Consulting LLC,US,SMB,2023-04-25,basic,681,
C04307,Johnson Tax LLC,US,SMB,2023-04-12,basic,595,
C04308,Brown Bookkeeping LLC,US,SMB,2023-04-07,basic,597,
C04309,Davis Consulting LLC,US,SMB,2023-04-20,basic,702,P017
C04310,Wilson Bookkeeping LLC,US,ENT,2023-04-20,enterprise,6343,
C04311,Brown Partners LLC,US,ENT,2023-04-09,enterprise,4664,P016
C04312,Davis Advisory LLC,US,MID,2023-04-22,basic,618,P016
C04313,Smith Advisory LLC,US,MID,2023-05-23,premium,2016,
C04314,Davis Consulting LLC,US,SMB,2023-05-12,basic,598,P018
C04315,Brown Tax LLC,US,MID,2023-05-14,enterprise,7273,
C04316,Wilson Bookkeeping LLC,US,MID,2023-05-12,enterprise,7762,
C04317,Miller Partners LLC,US,SMB,2023-05-17,premium,2254,P016
C04318,Anderson Advisory LLC,US,SMB,2023-05-03,basic,476,P016
C04319,Johnson Partners LLC,US,ENT,2023-05-12,enterprise,6430,
C04320,Thomas Tax LLC,US,SMB,2023-05-15,basic,734,P016
C04321,Taylor Partners LLC,US,SMB,2023-05-28,basic,468,P018
C04322,Taylor Tax LLC,US,MID,2023-05-12,basic,495,P017
C04323,Wilson Consulting LLC,US,SMB,2023-05-20,basic,554,P016
C04324,Brown Partners LLC,US,SMB,2023-05-02,basic,797,
C04325,Brown Partners LLC,US,SMB,2023-05-14,basic,544,
C04326,Thomas Tax LLC,US,SMB,2023-05-15,premium,1128,
C04327,Anderson Bookkeeping LLC,US,SMB,2023-05-17,premium,1921,P017
C04328,Taylor Tax LLC,US,MID,2023-05-24,enterprise,4906,
C04329,Wilson Consulting LLC,US,SMB,2023-05-10,basic,600,P017
C04330,Miller Bookkeeping LLC,US,SMB,2023-05-16,premium,1845,P016
C04331,Wilson Tax LLC,US,MID,2023-05-07,premium,2559,P017
C04332,Taylor Bookkeeping LLC,US,SMB,2023-05-15,basic,715,P018
C04333,Miller Bookkeeping LLC,US,MID,2023-05-15,premium,2248,
C04334,Brown Partners LLC,US,SMB,2023-05-17,basic,581,P018
C04335,Johnson Advisory LLC,US,MID,2023-06-09,premium,1799,P018
C04336,Williams Tax LLC,US,ENT,2023-06-22,premium,1284,
C04337,Williams Tax LLC,US,ENT,2023-06-21,enterprise,5981,P017
C04338,Miller Advisory LLC,US,SMB,2023-06-02,basic,698,
C04339,Taylor Consulting LLC,US,MID,2023-06-13,basic,713,P017
C04340,Davis Partners LLC,US,SMB,2023-06-16,basic,585,
C04341,Anderson Bookkeeping LLC,US,MID,2023-06-13,enterprise,6466,
C04342,Anderson Partners LLC,US,MID,2023-06-21,enterprise,6846,
C04343,Williams Bookkeeping LLC,US,SMB,2023-06-13,basic,630,P018
C04344,Miller Tax LLC,US,MID,2023-06-16,premium,1523,
C04345,Miller Bookkeeping LLC,US,ENT,2023-06-14,premium,1074,P016
C04346,Miller Tax LLC,US,SMB,2023-06-12,basic,579,P016
C04347,Johnson Consulting LLC,US,ENT,2023-06-03,enterprise,7429,P018
C04348,Thomas Partners LLC,US,SMB,2023-06-05,basic,773,
C04349,Johnson Tax LLC,US,MID,2023-06-12,premium,2647,P017
C04350,Miller Tax LLC,US,SMB,2023-06-08,premium,1654,P016
C04351,Anderson Bookkeeping LLC,US,MID,2023-06-06,premium,2025,
C04352,Smith Consulting LLC,US,MID,2023-06-14,premium,2749,P018
C04353,Taylor Partners LLC,US,SMB,2023-06-05,basic,450,P018
C04354,Thomas Advisory LLC,US,MID,2023-06-03,premium,1078,P016
C04355,Miller Partners LLC,US,SMB,2023-06-12,premium,2594,
C04356,Anderson Advisory LLC,US,MID,2023-06-27,premium,2225,P016
C04357,Williams Advisory LLC,US,SMB,2023-07-14,basic,528,
